,timestamp,source_ip,destination_ip,latency_ms,packet_loss_rate,bandwidth_usage_mb,protocol,data_volume_gb,failure,time_to_fail
21,2024-07-07 09:33:28.311140,192.168.1.3,192.168.1.102,16.358310431936538,0.022975530702392184,497.61088498651657,TCP,3.7128318764230404,1,4
22,2024-07-07 09:37:28.311140,192.168.1.3,192.168.1.101,26.986061727839306,0.028364463827614563,926.6357531074705,UDP,1.2826325414234017,1,8
23,2024-07-07 09:43:28.311140,192.168.1.2,192.168.1.100,71.11799830812768,0.0097531935065998,525.2098093577836,UDP,1.753403432760619,1,2
24,2024-07-07 09:45:28.311140,192.168.1.3,192.168.1.100,38.79698731336448,0.0346653203402793,581.417676210561,TCP,4.361449332214353,1,9
25,2024-07-07 09:54:28.311140,192.168.1.1,192.168.1.100,88.88399053881169,0.010492118133628209,984.2618503032546,TCP,1.1524314415581542,1,1
26,2024-07-07 09:55:28.311140,192.168.1.2,192.168.1.102,6.3634820774904455,0.01971564560541893,920.9154618519345,UDP,3.170285609055215,1,5
27,2024-07-07 10:00:28.311140,192.168.1.3,192.168.1.100,41.23282738693604,0.04874134526115939,186.7164751256294,UDP,2.4646380314903085,1,1
28,2024-07-07 10:01:28.311140,192.168.1.1,192.168.1.101,64.66527991701776,0.04094424170935666,440.7232903164489,UDP,3.5974152195077904,1,1
29,2024-07-07 10:02:28.311140,192.168.1.2,192.168.1.101,11.377152161527368,0.03383402057689589,114.95259568584449,UDP,7.381527675564996,1,2
30,2024-07-07 10:04:28.311140,192.168.1.1,192.168.1.101,77.5527953414412,0.0431741519652506,616.047110345023,TCP,7.7180806101865995,1,0
31,2024-07-07 10:04:28.311140,192.168.1.1,192.168.1.101,41.034934426740044,0.015062324722320865,161.94074438209168,TCP,8.137444653404849,1,0
32,2024-07-07 10:04:28.311140,192.168.1.1,192.168.1.101,36.08269047349911,0.03349027886962099,855.757233028449,UDP,2.610174894864123,1,3
33,2024-07-07 10:07:28.311140,192.168.1.1,192.168.1.100,8.726499154583134,0.0016046122415347642,831.2282083851799,UDP,7.129142710360909,1,0
34,2024-07-07 10:07:28.311140,192.168.1.1,192.168.1.101,85.7542847720782,0.0408002012721749,796.2394698668551,UDP,1.0391989495375988,1,25
35,2024-07-07 10:10:28.311140,192.168.1.1,192.168.1.102,74.51180002803326,0.022625966834850395,283.5510346204401,TCP,7.341058769451975,1,22
36,2024-07-07 10:14:28.311140,192.168.1.1,192.168.1.100,9.379390411201793,0.013920800324416444,517.7253799003083,TCP,3.2905941693115164,1,18
37,2024-07-07 10:19:28.311140,192.168.1.2,192.168.1.101,29.986408114877154,0.0019621290959684515,548.5047869449286,TCP,3.7897853150725926,1,13
38,2024-07-07 10:32:28.311140,192.168.1.2,192.168.1.101,69.72246931958925,0.03284568368801904,942.0740195884898,TCP,3.0063423364963846,1,13
39,2024-07-07 10:45:28.311140,192.168.1.2,192.168.1.102,37.074658203913096,0.04145895252570573,359.45493290088905,TCP,8.32121988268662,1,0
40,2024-07-07 10:45:28.311140,192.168.1.3,192.168.1.102,86.31246677447298,0.022627385547175572,238.67957194754396,TCP,3.299889565331355,1,5
41,2024-07-07 10:50:28.311140,192.168.1.2,192.168.1.100,38.33583286305597,0.04514276246312063,772.4230405680869,TCP,6.987024263344801,1,10
42,2024-07-07 10:56:28.311140,192.168.1.1,192.168.1.102,30.07771656854988,0.010844793174934243,896.6721469304877,UDP,7.108320874506747,1,4
43,2024-07-07 11:00:28.311140,192.168.1.1,192.168.1.100,37.65606753216676,0.03957659685394146,883.7274744218223,UDP,3.839763691486025,1,16
44,2024-07-07 11:03:28.311140,192.168.1.1,192.168.1.101,30.646148522087017,0.0046119553060675,354.14600025693227,UDP,1.809991184413669,1,13
45,2024-07-07 11:08:28.311140,192.168.1.3,192.168.1.102,21.312908968849467,0.0016486996893800233,723.3780333237228,TCP,8.112098921598468,1,8
46,2024-07-07 11:16:28.311140,192.168.1.1,192.168.1.101,49.9944618555588,0.04137112238869382,831.209254310012,TCP,3.355746851560803,1,5
47,2024-07-07 11:21:28.311140,192.168.1.2,192.168.1.101,52.253386437108915,0.03959880434495908,485.5463562043825,UDP,1.2910289781373518,1,3
48,2024-07-07 11:22:28.311140,192.168.1.2,192.168.1.101,34.34633498080848,0.029729325812895363,144.22866177364256,UDP,4.957436816655993,1,2
49,2024-07-07 11:24:28.311140,192.168.1.1,192.168.1.101,68.33096613072205,0.03120271083177168,740.1636622822865,UDP,4.386198483303073,1,2
50,2024-07-07 11:26:28.311140,192.168.1.3,192.168.1.102,93.78839268484266,0.0006731646207879306,115.03142432727248,TCP,7.804079403685678,1,2
51,2024-07-07 11:28:28.311140,192.168.1.1,192.168.1.101,36.705871818624644,0.03125656890868301,215.13574199277758,TCP,1.991554110955003,1,1
52,2024-07-07 11:29:28.311140,192.168.1.2,192.168.1.102,49.59478792468122,0.011636459533422473,750.9033637951226,TCP,4.715803204583405,1,0
53,2024-07-07 11:29:28.311140,192.168.1.2,192.168.1.102,59.47278022117638,0.015167257720178762,933.4372694231605,UDP,4.23286796713403,1,1
54,2024-07-07 11:30:28.311140,192.168.1.2,192.168.1.100,86.61039159827946,0.03603599210052102,674.2856929806687,UDP,9.451394614231981,1,13
55,2024-07-07 11:43:28.311140,192.168.1.3,192.168.1.100,92.41546496081772,0.04036667106159867,559.3733511786342,TCP,4.508403786380468,1,1
56,2024-07-07 11:44:28.311140,192.168.1.2,192.168.1.100,26.374432338652625,0.04998795920634451,654.6100701592322,TCP,9.0868915247667,1,3
57,2024-07-07 11:47:28.311140,192.168.1.2,192.168.1.102,99.68611009890468,0.009083239071930505,120.9795322921608,UDP,8.54243672471696,1,7
58,2024-07-07 11:47:28.311140,192.168.1.3,192.168.1.101,28.41216292477076,0.015297002951500778,587.4774711588291,TCP,4.993490338699273,1,7
59,2024-07-07 11:48:28.311140,192.168.1.1,192.168.1.102,19.50037097833455,0.006264137967679762,651.1442270751708,UDP,8.720178939722135,1,6
60,2024-07-07 11:54:28.311140,192.168.1.1,192.168.1.102,84.17362200684771,0.005406768286861208,199.87033658489725,TCP,6.431558612882392,1,4
61,2024-07-07 11:58:28.311140,192.168.1.2,192.168.1.102,92.7409704431826,0.03123185244357221,219.57101531960865,UDP,2.0250801115934216,1,15
62,2024-07-07 11:58:28.311140,192.168.1.2,192.168.1.101,5.175670488327631,0.004025570594468492,578.2370934747651,UDP,8.685198534579387,1,15
63,2024-07-07 12:10:28.311140,192.168.1.3,192.168.1.100,73.55984379196286,0.023734533320438206,405.55652130631705,TCP,1.730035787666986,1,3
64,2024-07-07 12:13:28.311140,192.168.1.3,192.168.1.101,41.60473450287957,0.009188455296187632,995.0696905229754,UDP,7.816334864439319,1,1
65,2024-07-07 12:14:28.311140,192.168.1.3,192.168.1.101,80.77218706287601,0.017004551096280875,999.4858214036869,UDP,9.878311404343748,1,6
66,2024-07-07 12:20:28.311140,192.168.1.1,192.168.1.102,63.869557969477036,0.04098714420519492,255.13178627922974,UDP,9.88707356814964,1,9
67,2024-07-07 12:22:28.311140,192.168.1.2,192.168.1.101,65.35644313022286,0.027838869273880497,498.5305335146085,UDP,4.806513220821418,1,7
68,2024-07-07 12:22:28.311140,192.168.1.2,192.168.1.102,46.28433314304068,0.0243625138300854,362.6645069548235,TCP,4.173984203246333,1,7
69,2024-07-07 12:28:28.311140,192.168.1.1,192.168.1.102,68.1066228864388,0.008964647226583123,208.95884927008814,UDP,5.220038409655873,1,1
70,2024-07-07 12:29:28.311140,192.168.1.1,192.168.1.100,86.60292282634236,0.03134384570058382,488.51905429115556,TCP,0.5786681766609021,1,4
71,2024-07-07 12:33:28.311140,192.168.1.3,192.168.1.102,81.99326087032685,0.016798323651589658,520.5407798379807,TCP,3.2880522900355267,1,5
72,2024-07-07 12:38:28.311140,192.168.1.1,192.168.1.100,86.72379785344472,0.028673688603989757,723.9338357811524,TCP,6.666703805333611,1,11
73,2024-07-07 12:46:28.311140,192.168.1.1,192.168.1.101,51.28125519341637,0.017789703469305102,215.2838122041075,UDP,7.769374779740839,1,3
74,2024-07-07 12:49:28.311140,192.168.1.3,192.168.1.102,67.28400536851476,0.018720613304849077,956.2810634026565,UDP,1.8197712313364014,1,8
75,2024-07-07 12:52:28.311140,192.168.1.3,192.168.1.102,31.82082018628977,0.014021390547799023,620.6702739299203,TCP,3.7680418505278372,1,5
76,2024-07-07 12:57:28.311140,192.168.1.1,192.168.1.100,87.77587214869015,0.04970792554362263,485.05218474839495,UDP,4.178965121240832,1,24
77,2024-07-07 13:19:28.311140,192.168.1.3,192.168.1.101,42.099197424644096,0.00028814388924529587,200.69630913956377,TCP,0.5365695703725656,1,2
78,2024-07-07 13:21:28.311140,192.168.1.3,192.168.1.102,37.52853263134586,0.048914101571321325,796.7767478784741,TCP,5.562482425297278,1,11
79,2024-07-07 13:22:28.311140,192.168.1.1,192.168.1.102,72.18047944296909,0.0021938060481915323,280.36179034949544,UDP,2.4109104236400527,1,10
80,2024-07-07 13:32:28.311140,192.168.1.3,192.168.1.101,99.68856441011138,0.042037754371704095,461.98383180032374,TCP,9.7582751370054,1,10
81,2024-07-07 13:42:28.311140,192.168.1.1,192.168.1.101,89.68154392838444,0.00563086893183537,600.2497087353217,UDP,9.961833050909465,1,1
82,2024-07-07 13:43:28.311140,192.168.1.2,192.168.1.102,28.104975581614607,0.041551686602579324,345.9104722165715,UDP,2.3772231300823483,1,14
83,2024-07-07 13:57:28.311140,192.168.1.3,192.168.1.100,55.18208844131864,0.04293554863594091,743.9364083338505,TCP,2.8537482582165494,1,3
84,2024-07-07 13:58:28.311140,192.168.1.1,192.168.1.100,22.59929013644415,0.028234268692781745,545.4178582825227,UDP,3.0627186731383853,1,2
85,2024-07-07 14:00:28.311140,192.168.1.3,192.168.1.100,85.31523507614699,0.022200326570423385,530.35904212814,UDP,9.045546254358465,1,27
86,2024-07-07 14:16:28.311140,192.168.1.3,192.168.1.102,78.90864198123424,0.010154895186391056,236.84090207269344,TCP,1.3198712533702421,1,11
87,2024-07-07 14:26:28.311140,192.168.1.3,192.168.1.102,76.33042158560484,0.029015335907350365,776.5002279757756,TCP,9.266731335704861,1,1
88,2024-07-07 14:27:28.311140,192.168.1.1,192.168.1.101,31.607396546095504,0.025526177203602854,807.4484446206336,UDP,8.233989146976086,1,0
89,2024-07-07 14:27:28.311140,192.168.1.2,192.168.1.100,16.05737818027626,0.04993889155089419,984.3098843526082,TCP,8.452164391696991,1,20
90,2024-07-07 14:29:28.311140,192.168.1.1,192.168.1.102,48.1011237247237,0.020383392744836432,496.9832510135904,UDP,6.173795370791595,1,18
91,2024-07-07 14:43:28.311140,192.168.1.2,192.168.1.100,66.20519343257826,0.008073553054307249,608.1315049449913,UDP,9.55267564047977,1,4
92,2024-07-07 14:43:28.311140,192.168.1.2,192.168.1.102,61.11819042735308,0.014936717075942619,717.0042499204484,UDP,5.736107973353707,1,4
93,2024-07-07 14:47:28.311140,192.168.1.1,192.168.1.102,64.49118353104181,0.04474726755394138,460.79379481528093,TCP,2.9052164352834504,1,1
94,2024-07-07 14:48:28.311140,192.168.1.1,192.168.1.101,69.78521045825782,0.009144626972129545,917.8270383139715,TCP,1.718862289882496,1,18
95,2024-07-07 14:53:28.311140,192.168.1.3,192.168.1.102,52.64240437835053,0.00489067086698804,509.2329158624441,TCP,2.7032923024364437,1,13
96,2024-07-07 14:54:28.311140,192.168.1.2,192.168.1.100,30.199186095581204,0.028499000975993106,528.9013463715194,TCP,8.773803711693137,1,12
97,2024-07-07 15:00:28.311140,192.168.1.1,192.168.1.100,70.72250178887977,0.015367300245739396,275.08592734745196,UDP,2.373978628661679,1,6
98,2024-07-07 15:06:28.311140,192.168.1.2,192.168.1.100,72.97020988480692,0.03735201653399698,407.0757705588852,TCP,7.97400335174442,1,8
99,2024-07-07 15:06:28.311140,192.168.1.2,192.168.1.100,53.97300994993789,0.014092691888974225,152.0683764003042,TCP,2.461382963027556,1,8
100,2024-07-07 15:14:28.311140,192.168.1.3,192.168.1.102,30.134191138853257,0.03220445868431886,348.5504631330789,UDP,0.8691085147723258,1,9
101,2024-07-07 15:14:28.311140,192.168.1.1,192.168.1.102,51.048940905874666,0.012482731725876267,612.2344415925917,UDP,3.295226576931629,1,9
102,2024-07-07 15:15:28.311140,192.168.1.2,192.168.1.102,77.0784839677119,0.027356668419412086,618.0405871759145,TCP,8.554574799854322,1,8
103,2024-07-07 15:22:28.311140,192.168.1.2,192.168.1.102,18.88038631673865,0.007411904052486551,225.88208596749067,UDP,5.212754091467597,1,1
104,2024-07-07 15:23:28.311140,192.168.1.3,192.168.1.100,71.61652318179952,0.04731953383060224,879.7090711643906,UDP,8.38732382552263,1,1
105,2024-07-07 15:24:28.311140,192.168.1.1,192.168.1.102,88.71625632344293,0.019313410675470356,606.7107312786184,UDP,3.0463678409228065,1,6
106,2024-07-07 15:28:28.311140,192.168.1.2,192.168.1.101,11.720021193437375,0.01958145265002101,554.3157143789022,UDP,5.994899716407779,1,2
107,2024-07-07 15:30:28.311140,192.168.1.3,192.168.1.100,95.12047718136698,0.04939237158563896,827.0996941703858,TCP,0.6212361704889561,1,38
108,2024-07-07 15:38:28.311140,192.168.1.2,192.168.1.100,69.96682275407781,0.008088610329450801,878.1562610494623,TCP,7.566787165773273,1,30
109,2024-07-07 15:42:28.311140,192.168.1.2,192.168.1.101,43.84311800498008,0.02639196164993123,409.0090273888741,TCP,6.344381574246938,1,26
110,2024-07-07 15:45:28.311140,192.168.1.3,192.168.1.102,59.57725744473209,0.029785950427240544,887.6274848762744,TCP,3.7182797506466283,1,23
111,2024-07-07 15:46:28.311140,192.168.1.3,192.168.1.100,66.0254067844553,0.01612850141131112,821.2416899907386,TCP,0.9051663417741914,1,22
112,2024-07-07 15:55:28.311140,192.168.1.3,192.168.1.102,8.80467536166447,0.014229084516720242,501.1163932223268,UDP,4.684630423777747,1,13
113,2024-07-07 16:08:28.311140,192.168.1.3,192.168.1.102,63.684397417177415,0.0016234270710767885,847.8525702839156,UDP,5.34134637588192,1,0
114,2024-07-07 16:08:28.311140,192.168.1.2,192.168.1.101,26.505603664783788,0.031122726135280054,204.39239779468264,TCP,5.958376850957615,1,3
115,2024-07-07 16:11:28.311140,192.168.1.1,192.168.1.100,62.586655392985435,0.04260113295492467,138.8029193434139,UDP,6.529890356774111,1,1
116,2024-07-07 16:12:28.311140,192.168.1.3,192.168.1.100,98.01943683169031,0.01905882238453053,818.2216773031922,UDP,5.57924181848037,1,5
117,2024-07-07 16:15:28.311140,192.168.1.2,192.168.1.100,60.78772611169839,0.020602528944138526,864.3597539005044,UDP,8.409862497477835,1,2
118,2024-07-07 16:17:28.311140,192.168.1.3,192.168.1.100,13.603985193013376,0.019160897547013146,951.8052941090003,TCP,9.24117438750876,1,0
119,2024-07-07 16:17:28.311140,192.168.1.2,192.168.1.102,78.70825451532069,0.04393111992202676,681.5668974535574,TCP,2.58951417433463,1,0
120,2024-07-07 16:17:28.311140,192.168.1.1,192.168.1.100,38.39077776311497,0.04261240734265476,626.262130522846,TCP,2.1135164331073137,1,5
121,2024-07-07 16:19:28.311140,192.168.1.2,192.168.1.102,44.41920425909445,0.004228210207765282,510.13637756291234,TCP,4.095692070451594,1,3
122,2024-07-07 16:22:28.311140,192.168.1.3,192.168.1.101,74.65585427005512,0.004593190897641097,958.992670738921,TCP,0.4615278681242796,1,11
123,2024-07-07 16:33:28.311140,192.168.1.1,192.168.1.102,85.35634130709079,0.003298095339704016,853.1871138367502,TCP,2.828773079415463,1,13
124,2024-07-07 16:43:28.311140,192.168.1.2,192.168.1.102,31.11603775926956,0.01020667294040833,741.12294421661,TCP,5.990466669529635,1,3
125,2024-07-07 16:46:28.311140,192.168.1.1,192.168.1.101,61.725076704545934,0.034198531556322416,820.7737566973954,TCP,2.4231922057823563,1,10
126,2024-07-07 16:50:28.311140,192.168.1.3,192.168.1.102,19.177748095753035,0.026339948359244678,813.4997153091673,TCP,4.86773016721811,1,6
127,2024-07-07 16:52:28.311140,192.168.1.2,192.168.1.102,17.518247661178837,0.009736443289582975,259.1098221303747,TCP,9.553869241533194,1,4
128,2024-07-07 16:53:28.311140,192.168.1.3,192.168.1.101,51.367300310758566,0.021030326453682566,379.76257488526267,UDP,7.31046444124809,1,3
129,2024-07-07 16:56:28.311140,192.168.1.2,192.168.1.100,94.39542315035183,0.026583156684784698,810.5724612905208,UDP,3.7888853412278443,1,0
130,2024-07-07 16:56:28.311140,192.168.1.2,192.168.1.102,28.496667944429838,0.03405226891982387,293.7011534928822,UDP,8.434556249403412,1,17
131,2024-07-07 17:05:28.311140,192.168.1.3,192.168.1.101,32.042860257442044,0.007380000813874932,422.2244346409316,UDP,0.32020786128134954,1,8
132,2024-07-07 17:13:28.311140,192.168.1.3,192.168.1.102,31.99832815024544,0.037404509655684086,357.02805590038923,TCP,2.240391180096331,1,4
133,2024-07-07 17:17:28.311140,192.168.1.1,192.168.1.100,52.03969547208665,0.03570934505227399,898.3556562923281,UDP,4.103133279250547,1,7
134,2024-07-07 17:24:28.311140,192.168.1.3,192.168.1.102,39.86754816717613,0.020333160802645807,959.8647412212091,TCP,5.4049180232871485,1,45
135,2024-07-07 17:32:28.311140,192.168.1.2,192.168.1.102,61.487472846982875,0.024347474554324417,707.0348794539085,UDP,7.083334026893077,1,37
136,2024-07-07 18:06:28.311140,192.168.1.2,192.168.1.101,59.9110223330451,0.026476946055114754,539.918234492281,UDP,1.570983467167333,1,3
137,2024-07-07 18:07:28.311140,192.168.1.3,192.168.1.100,71.59519183675174,0.003910660401535815,496.0157899399771,UDP,1.410998985650669,1,2
138,2024-07-07 18:08:28.311140,192.168.1.3,192.168.1.102,5.614171949776631,0.02081533598762437,682.8258699166139,TCP,2.0828106496638585,1,1
139,2024-07-07 18:09:28.311140,192.168.1.1,192.168.1.102,99.41173705014157,0.0276455239604532,952.3691452456175,UDP,8.714238109928223,1,1
140,2024-07-07 18:10:28.311140,192.168.1.3,192.168.1.102,88.53311115732171,0.0341759107496554,351.3659946319631,UDP,7.431315960259877,1,7
141,2024-07-07 18:17:28.311140,192.168.1.3,192.168.1.102,65.96583738878007,0.04330615102702696,489.3460199172138,TCP,5.192873139360375,1,3
142,2024-07-07 18:20:28.311140,192.168.1.3,192.168.1.100,90.82385180212155,0.04511945969517539,726.9574485739955,UDP,5.423863878923117,1,16
143,2024-07-07 18:33:28.311140,192.168.1.2,192.168.1.101,67.71433508909007,0.0007015319448943403,846.7283201321183,TCP,4.9858191708985435,1,3
144,2024-07-07 18:36:28.311140,192.168.1.2,192.168.1.101,99.30920413394985,0.040760881249683766,166.8284977132057,TCP,9.582668923492538,1,21
145,2024-07-07 18:51:28.311140,192.168.1.3,192.168.1.100,30.673034538841197,0.023298889521895003,873.5040109523344,TCP,5.707124754143297,1,6
146,2024-07-07 18:57:28.311140,192.168.1.1,192.168.1.100,44.40231229676254,0.040134866532331864,458.4612483129941,TCP,7.729395292699566,1,6
147,2024-07-07 19:03:28.311140,192.168.1.2,192.168.1.102,73.51621908185527,0.010579191661351095,986.2029588274368,TCP,5.975224250661084,1,0
148,2024-07-07 19:03:28.311140,192.168.1.2,192.168.1.100,44.978352734313695,0.031822160415459315,916.0223965909994,UDP,5.292530088030264,1,11
149,2024-07-07 19:05:28.311140,192.168.1.3,192.168.1.102,79.99234686818234,0.015919886388803064,508.528290286383,TCP,1.2516284800301702,1,9
150,2024-07-07 19:12:28.311140,192.168.1.2,192.168.1.101,38.97205293473151,0.014885111080134655,449.0573672893607,TCP,0.826268072488302,1,2
151,2024-07-07 19:14:28.311140,192.168.1.1,192.168.1.100,31.85269676375509,0.023258167102251627,909.705956841994,TCP,1.4363334430209196,1,7
152,2024-07-07 19:15:28.311140,192.168.1.3,192.168.1.102,43.42996352456748,0.008365653653880178,775.6185225070485,UDP,5.1219826091722656,1,6
153,2024-07-07 19:21:28.311140,192.168.1.1,192.168.1.102,91.94303655069,0.017059916628717166,308.7684627630351,TCP,6.323741417269925,1,2
154,2024-07-07 19:23:28.311140,192.168.1.3,192.168.1.102,80.1825111231351,0.01139991841381678,244.55957136157735,TCP,4.923841428954855,1,6
155,2024-07-07 19:29:28.311140,192.168.1.1,192.168.1.102,92.77797640650492,0.01710597083942655,328.518836171532,TCP,0.5872404609774688,1,11
156,2024-07-07 19:40:28.311140,192.168.1.1,192.168.1.102,28.58040078313787,0.02355794400175213,939.8077929544753,TCP,8.545679711391987,1,1
157,2024-07-07 19:41:28.311140,192.168.1.3,192.168.1.100,93.53638745469819,0.033052388414186555,694.0152175803047,UDP,1.9779910046104896,1,10
158,2024-07-07 19:43:28.311140,192.168.1.3,192.168.1.100,14.801370741808986,0.015631715853467128,448.43144310672,UDP,3.7934408556695196,1,8
159,2024-07-07 19:51:28.311140,192.168.1.2,192.168.1.102,81.46751001295071,0.035767765348360396,506.5344173872817,TCP,7.597788517540648,1,3
160,2024-07-07 19:54:28.311140,192.168.1.2,192.168.1.100,96.2483494641243,0.02588560371805867,587.3341903820742,TCP,1.7605350670428142,1,2
161,2024-07-07 19:56:28.311140,192.168.1.2,192.168.1.102,72.99371541557979,0.005179978669237567,953.4668701101593,TCP,3.3404350853722584,1,1
162,2024-07-07 19:57:28.311140,192.168.1.1,192.168.1.102,46.97750485911076,0.041639411470607034,457.59260814109433,TCP,5.22413323768115,1,34
163,2024-07-07 20:00:28.311140,192.168.1.1,192.168.1.101,52.52964759048738,0.019531732764298856,636.2747871841866,TCP,2.773534327662287,1,31
164,2024-07-07 20:25:28.311140,192.168.1.1,192.168.1.102,33.37727828137268,0.0026296100456096594,385.68215358789047,UDP,4.862223419636381,1,6
165,2024-07-07 20:26:28.311140,192.168.1.3,192.168.1.100,64.36007553376663,0.018001833582894977,314.0995548221042,TCP,5.436731781191146,1,5
166,2024-07-07 20:31:28.311140,192.168.1.3,192.168.1.102,47.478136552683075,0.030895651628476947,260.7588687856676,TCP,7.250008737305262,1,2
167,2024-07-07 20:33:28.311140,192.168.1.2,192.168.1.101,9.603925823043728,0.044466735472287404,449.3271950829756,TCP,5.090494188547026,1,6
168,2024-07-07 20:38:28.311140,192.168.1.1,192.168.1.100,72.09821775936614,0.023778038658239378,193.84884604840676,UDP,0.9555514725652283,1,1
169,2024-07-07 20:39:28.311140,192.168.1.3,192.168.1.102,46.628032431458756,0.047406820589378125,321.05932684321476,UDP,3.5416372085188192,1,5
170,2024-07-07 20:44:28.311140,192.168.1.2,192.168.1.100,76.55836349268715,0.01351995796019575,961.2659069601942,UDP,2.5857535853516085,1,4
171,2024-07-07 20:46:28.311140,192.168.1.3,192.168.1.100,68.54643402088652,0.012101704433937982,826.1550688292841,UDP,4.286764491159882,1,2
172,2024-07-07 20:48:28.311140,192.168.1.2,192.168.1.101,23.529761110511355,0.042619153103442026,169.90563058934657,UDP,4.508216646031775,1,12
173,2024-07-07 21:00:28.311140,192.168.1.3,192.168.1.100,94.7055634561715,0.005628618111689382,322.5366823915497,UDP,2.7739701355994306,1,1
174,2024-07-07 21:01:28.311140,192.168.1.3,192.168.1.100,59.33133383522101,0.03420193837595029,905.8287756615412,UDP,4.964294552848607,1,12
175,2024-07-07 21:04:28.311140,192.168.1.3,192.168.1.101,19.321479908906348,0.004407819636257471,361.11645930057756,TCP,4.381239406390316,1,9
176,2024-07-07 21:13:28.311140,192.168.1.2,192.168.1.100,95.93534988365587,0.029290362836821134,463.6399431811375,TCP,0.9505943505624885,1,0
177,2024-07-07 21:13:28.311140,192.168.1.2,192.168.1.102,88.74216160081119,0.03889574883863056,467.86915450521684,TCP,1.4711112212158917,1,0
178,2024-07-07 21:13:28.311140,192.168.1.3,192.168.1.100,61.443555963130066,0.04504617637685915,834.8521701664891,TCP,8.242404742357476,1,9
179,2024-07-07 21:21:28.311140,192.168.1.1,192.168.1.100,5.440965825404357,0.02251640523726003,380.94174380860727,UDP,5.03925334916812,1,1
180,2024-07-07 21:22:28.311140,192.168.1.2,192.168.1.101,71.04262557432311,0.03417100539181804,390.3423795156868,TCP,2.248681834437374,1,5
181,2024-07-07 21:27:28.311140,192.168.1.3,192.168.1.101,46.68678451488455,0.04387863686389896,614.0407846294986,UDP,0.8381437745992997,1,9
182,2024-07-07 21:33:28.311140,192.168.1.3,192.168.1.102,33.949051845901344,0.004152703269279113,830.8816803887343,TCP,6.6382118568287645,1,3
183,2024-07-07 21:36:28.311140,192.168.1.1,192.168.1.102,51.53329210580379,0.04231699667342332,752.7939160878609,UDP,9.734746118312884,1,2
